MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq. Ft.,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank
5527099,360000.0,2021-03-22,1521 N Foote AV,80909,2184.0,7200.0,38.85337190000001,-104.7969246,NaN,1,Jack Swigert Aerospace Academy,NaN,NaN,1
9806492,360000.0,2021-03-19,6565 S Ellicott HW,80928,2052.0,1659636.0,38.735518,-104.383196,NaN,NaN,Russell Middle School,NaN,NaN,NaN
7874811,360000.0,2021-03-25,2253 Sage Grouse LN,80951,2709.0,5000.0,38.8657328,-104.66991920000001,NaN,2,Horizon Middle School,NaN,NaN,2
8767994,362000.0,2021-03-23,134 Audubon DR,80910,1437.0,6500.0,38.8289559,-104.76173359999999,NaN,0,Mann Middle School,NaN,NaN,0
2130857,362000.0,2021-03-19,703 Baling Wire WY,80817,1971.0,6859.0,38.6924607,-104.69465579999999,NaN,1,Skyview Middle School,NaN,NaN,3
6137491,362000.0,2021-03-05,7425 Dobbs DR,80817,1746.0,7135.0,38.715216,-104.69183120000001,NaN,2,NaN,NaN,NaN,2
8326782,363888.0,2021-03-17,4755 Live Oak DR,80916,1804.0,5617.0,38.7846379,-104.7407687,NaN,4,James Irwin Charter Middle School,NaN,NaN,4
6437848,365000.0,2021-03-24,2 Towerbridge CT,81001,3257.0,9298.0,38.8427792,-104.8374439,NaN,3,Sabin Middle School,3,NaN,3
9384846,365000.0,2021-03-17,76 Greenhorn TR,80816,960.0,174240.0,38.8783536,-104.86975559999999,NaN,3,Jack Swigert Aerospace Academy,3,NaN,3
1559255,365000.0,2021-03-15,6049 Bow River DR,80923,1806.0,6434.0,38.9231953,-104.7292392,NaN,3,The Vanguard School (Middle),3,NaN,3
2749823,365000.0,2021-03-15,4164 PARK VILLAGE GR,80917,2210.0,1725.0,38.891902,-104.75129799999999,NaN,2,Sabin Middle School,1,NaN,1
4770429,365000.0,2021-03-19,41515 Rapp RD,80833,2602.0,1706245.0,38.868897,-104.0741248,NaN,1,Corwin International Magnet School,NaN,NaN,3
2204342,365000.0,2021-03-15,1023 S 26th ST,80904,1632.0,5900.0,38.8399934,-104.87129840000001,NaN,NaN,Holmes Middle School,3,NaN,0
7201001,365576.0,2021-03-18,1430 Gold Hill Mesa DR,80905,1484.0,2532.0,38.8311481,-104.85399,NaN,NaN,Jack Swigert Aerospace Academy,3,NaN,0
7101839,366000.0,2021-03-12,7317 Willowdale DR,80817,1690.0,7712.0,38.6978143,-104.69133000000001,NaN,1,Skyview Middle School,2,NaN,2
7550618,366000.0,2021-03-22,4880 Walking Horse PT,80923,1932.0,1210.0,38.916486,-104.732603,NaN,2,West Middle School,3,NaN,3
3497684,366800.0,2021-03-18,4610 Debonair CR,80917,1675.0,9600.0,38.8816025,-104.74245490000001,NaN,2,The Vanguard School (Middle),1,NaN,2
5967335,370000.0,2021-03-18,1598 Woodpark DR,80951,2102.0,4791.6,38.8600927,-104.6718324,NaN,2,Carmel Middle School,3,NaN,2
8080785,370000.0,2021-03-26,4255 Ramblewood DR,80920,1681.0,5566.0,38.9412374,-104.7472402,NaN,4,NaN,3,NaN,2
4917344,370000.0,2021-03-16,7285 Maybeck VW,80831,2238.0,3195.0,38.9376125,-104.60406540000001,NaN,0,Fountain Middle School,3,NaN,3
5101540,371000.0,2021-03-24,4150 Dolphin CR,80918,1397.0,5372.0,38.9207217,-104.75188879999999,NaN,2,Eagleview Middle School,3,NaN,3
5854243,372500.0,2021-03-25,527 Loomis AV,80906,2132.0,8715.0,38.7769121,-104.7889922,NaN,2,Pueblo Academy Of Arts,2,NaN,2
5250067,373000.0,2021-03-17,9530 Oak Tree CT,80925,2288.0,17234.0,38.7361954,-104.6530204,NaN,2,Sabin Middle School,3,NaN,NaN
5487106,373000.0,2021-03-08,4825 Little London DR,80923,1797.0,5171.0,38.9372316,-104.7417713,NaN,4,Panorama Middle School,3,NaN,3
9971608,375000.0,2021-03-18,3350 Briarpatch PL,80918,1723.0,11582.0,38.9272417,-104.7638758,NaN,4,W H Heaton Middle School,3,NaN,3
4526155,375000.0,2021-03-26,5035 Rushford PL,80923,1334.0,4163.0,38.9181799,-104.7290455,Doherty High School,3,North Middle School,3,NaN,3
8814846,375000.0,2021-03-19,6719 Thicket Pass LN,80927,1460.0,2952.0,38.92904,-104.660526,Harrison High School,3,North Middle School,3,NaN,NaN
5328380,375000.0,2021-03-16,8232 Plumwood CR,80927,1638.0,3200.0,38.9275048,-104.67643790000001,NaN,3,Atlas Preparatory Middle School,3,NaN,NaN
7024400,375000.0,2021-03-19,610 Kinnikinnik DR,80905,1016.0,10426.0,38.8108033,-104.8377779,Power Technical Early College,5,The Vanguard School (Middle),5,NaN,4
8185541,375000.0,2021-03-12,6416 Dancing Star WY,80911,1960.0,8276.4,38.7640884,-104.7079123,Welte Education Center,1,Sabin Middle School,2,Rockrimmon Elementary School,2
6183527,375000.0,2021-03-15,7486 Farmcrest RD,80925,2100.0,5943.0,38.7226505,-104.6759777,Vista Ridge High School,2,Sproul Junior High School,3,Midland Elementary School,3
8831197,375000.0,2021-03-19,1026 W Gallinas DR,81007,2182.0,43996.0,38.306169,-104.787954,Odyssey Early College And Career Options,2,NaN,2,Ray E Kilmer Elementary School,3
9123431,375000.0,2021-03-15,7180 Island Mist PT,80922,1750.0,3814.0,38.8776602,-104.69615879999999,Mitchell High School,2,Sproul Junior High School,3,Canon Elementary School,4
8723947,375000.0,2021-03-17,1719 Portland Gold DR,80905,1484.0,3276.0,38.829594,-104.8578821,Vista Ridge High School,NaN,NaN,3,NaN,0
3919690,375500.0,2021-03-15,8730 Hillsport WY,80920,2257.0,11336.0,38.9587005,-104.779556,Lewis-Palmer High School,4,Watson Junior High School,3,Widefield District 3 Preschool,NaN
1972624,375750.0,2021-03-17,823 Squire ST,80911,2199.0,7600.0,38.7244518,-104.7075952,Welte Education Center,2,Cheyenne Mountain Junior High School,3,NaN,3
2903748,376000.0,2021-03-26,11562 Mountain Turtle DR,80921,1566.0,3160.0,38.9985222,-104.7926848,Community Prep Charter School,5,Janitell Junior High School,5,Odyssey Elementary School,4
9495486,376648.0,2021-03-19,1795 Peak Prairie LN,80132,1694.0,3903.0,39.0699243,-104.8622879,Doherty High School,4,Sproul Junior High School,4,Gold Camp Elementary School,4
8155527,377000.0,2021-03-25,1006 Fosdick DR,80909,2408.0,8090.0,38.8475487,-104.7492227,Atlas Preparatory High School,1,NaN,1,Fremont Elementary School,0
3902992,377500.0,2021-03-22,204 Liberty CT,80107,2279.0,7187.0,39.364483,-104.60092220000001,Mesa Ridge High School,3,Jack Swigert Aerospace Academy,3,Fremont Elementary School,NaN
9720496,378000.0,2021-03-15,5080 Whimsical DR,80917,2168.0,8900.0,38.8815637,-104.73351140000001,Pueblo West High School,2,Fox Meadow Middle School,1,Cresson Elementary School,1
1114677,379044.0,2021-03-11,7752 Berwyn LP,80831,2569.0,5720.0,38.8338816,-104.82136340000001,Eastlake High School Of Colorado Springs,3,Horizon Middle School,2,Penrose Elementary School,NaN
3656880,379500.0,2021-03-16,9527 Desert Lily CR,80925,2266.0,6480.0,38.7781503,-104.6531017,Mesa Ridge High School,4,Sabin Middle School,4,King Elementary School,NaN
3649868,379895.0,2021-03-19,11166 Halifax DR,80925,1641.0,6600.0,38.8338816,-104.82136340000001,NaN,3,Sabin Middle School,2,Fremont Elementary School,NaN
7872172,380000.0,2021-03-19,9724 Rubicon DR,80925,2348.0,4720.0,38.733586,-104.64771,Patriot High School,2,West Middle School,3,Cresson Elementary School,NaN
8437790,380000.0,2021-03-22,1359 Will Scarlet DR,80814,1740.0,18295.0,38.9286662,-105.17506110000001,Rampart High School,NaN,Sproul Junior High School,NaN,Cresson Elementary School,2
2681454,380000.0,2021-03-15,6260 Marilee WY,80911,3043.0,5943.0,38.765481,-104.710348,Achieve Online,1,NaN,NaN,Academy For Advanced And Creative Learning,2
8756882,380000.0,2021-03-10,1191 Whistler Hollow DR,80906,1866.0,6361.0,38.7700052,-104.80873270000001,NaN,2,Galileo School Of Math And Science,2,Rocky Mountain Classical Academy,2
1379926,380000.0,2021-03-17,3535 Lost Hills CT,80918,1951.0,7397.0,38.9241376,-104.76132340000001,Power Technical Early College,4,Janitell Junior High School,3,Roosevelt Charter Academy,2
8897991,380000.0,2021-03-23,10881 Yuba DR,80925,1698.0,6600.0,38.7357356,-104.6255961,Eastlake High School Of Colorado Springs,2,Eagleview Middle School,3,Grant Elementary School,NaN
4461417,380000.0,2021-03-16,5160 Austerlitz DR,80923,1607.0,4050.0,38.91892989999999,-104.7273253,Welte Education Center,3,NaN,3,Evans International Elementary School,3
3362533,380000.0,2021-03-17,4665 Ramblewood DR,80920,1613.0,4949.0,38.9432149,-104.74427779999999,Mesa Ridge High School,4,Fox Meadow Middle School,3,Edison Elementary School,2
7733497,381000.0,2021-03-11,7020 Fountainside GR,80922,2520.0,3704.0,38.8767582,-104.6983462,James Irwin Charter High School,2,Carmel Middle School,3,Rocky Mountain Classical Academy,4
9376679,381500.0,2021-03-26,79 W Boulder ST,80903,1399.0,354.0,38.83918999999999,-104.82668000000001,Palmer High School,3,NaN,2,Cresson Elementary School,3
4767133,384000.0,2021-03-12,4995 Country Brook CT,80917,2142.0,7000.0,38.9036333,-104.73015059999999,Coronado High School,2,Jenkins Middle School,2,Soaring Eagles Elementary School,4
4766707,384771.0,2021-03-19,6862 Bigtooth Maple DR,80925,2026.0,6250.0,38.7241194,-104.65999520000001,Vista Ridge High School,2,Eagleview Middle School,3,Rudy Elementary School,3
3112646,385000.0,2021-03-26,8410 Rain Dance CT,80920,2079.0,13279.0,38.9538698,-104.7551248,Doherty High School,4,Horizon Middle School,4,Coperni 3,4
4771699,385000.0,2021-03-25,5424 Del Rey DR,80918,2091.0,9000.0,38.9098958,-104.7739493,Miami-Yoder Middle/High School,2,James Irwin Charter Middle School,2,NaN,2
7305631,385000.0,2021-03-22,1035 Crandall DR,80911,2164.0,6000.0,38.745415,-104.72272290000001,Zebulon Pike,2,Skyview Middle School,2,Coperni 2,2
4411920,385000.0,2021-03-19,3540 Alpine PL,80909,2192.0,9000.0,38.8656462,-104.76214509999998,NaN,4,Skyview Middle School,1,NaN,2
8977055,385000.0,2021-03-17,3205 Cortina DR,80918,2045.0,7665.0,38.9115436,-104.7679781,Zebulon Pike,2,Panorama Middle School,2,Grant Elementary School,2
1808591,385000.0,2021-03-26,2923 Valarie CR,80917,1688.0,7000.0,38.8740772,-104.7242266,NaN,5,The Vanguard School (Middle),3,Heritage Elementary School,4
8934640,385000.0,2021-03-08,10762 Yuba DR,80925,1634.0,5500.0,38.736263,-104.6279689,Welte Education Center,2,Horizon Middle School,3,Academy For Advanced And Creative Learning,NaN
1570274,385000.0,2021-03-19,2207 Northglen DR,80909,1886.0,7840.8,38.8647548,-104.74919990000001,Doherty High School,1,Carmel Middle School,1,Sand Creek International Elementary School,2
7960578,385000.0,2021-03-23,1824 Fenmoor PL,80905,1552.0,4800.0,38.804697,-104.83458890000001,Doherty High School,5,NaN,5,Springs Ranch Elementary School,4
4734059,385000.0,2021-03-22,19935 Ramah HW,80832,1944.0,396396.0,39.1211904,-104.1417892,Power Technical Early College,3,Horizon Middle School,5,Midland Elementary School,4
6171161,385000.0,2021-03-16,6311 Donahue DR,80923,2848.0,5500.0,38.926359,-104.7086432,Liberty High School,3,Carmel Middle School,3,Adams Elementary School,4
3938040,385900.0,2021-03-09,5433 Hammond DR,80915,1421.0,3825.0,38.8338816,-104.82136340000001,Patriot High School,3,NaN,2,Monterey Elementary School,NaN
9840449,386000.0,2021-03-05,6531 Mission Bend WY,80923,1521.0,3825.0,38.927117,-104.688755,Doherty High School,3,Skyview Middle School,3,Aragon Elementary School,4
5557110,387500.0,2021-03-05,6492 Tillamook DR,80925,1698.0,5500.0,38.8338816,-104.82136340000001,Harrison High School,3,Janitell Junior High School,2,Rockrimmon Elementary School,NaN
1865056,389500.0,2021-03-15,923 Spotted Owl WY,80808,1886.0,111514.0,38.84520500000001,-104.429149,Mesa Ridge High School,2,Fountain Middle School,2,Beulah Heights Elementary School,2
9898262,390000.0,2021-03-26,1544 Ancestra DR,80817,2932.0,5800.0,38.706105,-104.6847698,Liberty High School,1,The Vanguard School (Middle),3,Carver Elementary School,NaN
4120476,390000.0,2021-03-19,5059 Chaise DR,80923,1797.0,5060.0,38.9363927,-104.73339150000001,Rampart High School,4,Falcon Middle School,3,Turman Elementary School,NaN
5946547,390000.0,2021-03-16,9982 Silver Stirrup DR,80925,2450.0,3825.0,38.7443331,-104.6426505,Vista Ridge High School,2,Galileo School Of Math And Science,3,Northmoor Preschool,NaN
7894878,390000.0,2021-03-17,5734 Brennan AV,80923,2575.0,7550.0,38.91463210000001,-104.693608,Vista Ridge High School,3,North Middle School,3,NaN,NaN
1554105,390000.0,2021-03-17,2181 Bent Tree LN,80817,2630.0,7564.0,38.7068784,-104.6918767,Vista Ridge High School,1,Pueblo Academy Of Arts,3,Columbia Elementary School,NaN
2701653,390000.0,2021-03-22,751 E Marigold DR,81007,3882.0,43996.0,38.362381,-104.702238,Cheyenne Mountain High School,4,Skyview Middle School,1,Coperni 2,NaN
5555542,390900.0,2021-03-15,25220 Myers RD,80928,2214.0,1532876.0,38.597243,-104.36039,Discovery High School,NaN,North Middle School,NaN,NaN,NaN
6829868,391000.0,2021-03-24,2012 W Cheyenne RD,80906,1406.0,2600.0,38.7909401,-104.86261950000001,Mesa Ridge High School,5,Jack Swigert Aerospace Academy,5,Sand Creek International Elementary School,NaN
9219741,392000.0,2021-03-17,6329 Alibi CR,80923,2733.0,6598.0,38.9228487,-104.7076863,Pueblo West High School,NaN,Skyview Middle School,3,Adams Elementary School,NaN
6775880,393000.0,2021-03-19,6117 Journey DR,80925,2348.0,4684.0,38.7439594,-104.64081429999999,Sand Creek High School,NaN,Sproul Junior High School,3,Rudy Elementary School,NaN
6440771,395000.0,2021-03-05,6572 Tillamook DR,80925,1698.0,5500.0,38.8338816,-104.82136340000001,Zebulon Pike,NaN,NaN,2,Pinello Elementary School,NaN
6421068,395000.0,2021-03-15,6124 Fiddle WY,80925,1634.0,5500.0,38.7436911,-104.6304252,NaN,NaN,Atlas Preparatory Middle School,3,NaN,NaN
1487152,395000.0,2021-03-25,8313 Turkey Run DR,80920,1909.0,5200.0,38.9522556,-104.73479870000001,Village High School,NaN,Horizon Middle School,4,Widefield District 3 Preschool,NaN
1695477,395000.0,2021-03-19,4329 Hessite LP,80938,2350.0,3456.0,38.8949984,-104.67825390000002,Mesa Ridge High School,NaN,Sabin Middle School,3,NaN,NaN
7270859,395000.0,2021-03-16,557 E Platte AV,80903,2150.0,9550.0,38.8373509,-104.81361120000001,Tca College Pathways,NaN,Horizon Middle School,2,Venetucci Elementary School,NaN
3948272,395000.0,2021-03-23,2635 Haystack DR,80922,1838.0,7240.0,38.8722503,-104.7095089,Lewis-Palmer High School,NaN,Jack Swigert Aerospace Academy,3,Gold Camp Elementary School,NaN
3544235,395000.0,2021-03-26,16910 Missy LN,80831,1792.0,213879.6,38.9303195,-104.513984,Mitchell High School,NaN,Janitell Junior High School,NaN,Martin Luther King Junior Elementary School,NaN
2745950,396500.0,2021-03-26,5125 Sweetgrass LN,80922,2776.0,12325.0,38.905024,-104.7127895,Elizabeth High School,NaN,Horizon Middle School,3,Widefield Elementary School of the Arts,NaN
6141049,397625.0,2021-03-18,7613 Red River WY,80923,1535.0,3825.0,38.9252507,-104.68795159999999,Doherty High School,NaN,Galileo School Of Math And Science,3,Sand Creek International Elementary School,NaN
7349275,400000.0,2021-03-23,700 Fullview AV,80863,3878.0,10019.0,38.99997219999999,-105.04640359999999,Palmer High School,NaN,Sproul Junior High School,3,Stratmoor Hills Elementary School,NaN
2104722,400000.0,2021-03-19,6575 Trenton ST,80923,2400.0,6837.0,38.9282664,-104.69672879999999,James Irwin Charter High School,NaN,NaN,3,Springs Ranch Elementary School,NaN
7182680,400000.0,2021-03-25,7620 Dellwood LN,80817,2353.0,7200.0,38.6937742,-104.6884599,Palmer High School,NaN,North Middle School,2,Grant Elementary School,NaN
3822273,400000.0,2021-03-19,10634 Calista WY,80817,2266.0,5001.0,38.6772419,-104.69226309999999,Mesa Ridge High School,NaN,The Vanguard School (Middle),2,Penrose Elementary School,NaN
1830214,400000.0,2021-03-22,5750 Corinth DR,80923,2150.0,4050.0,38.918346,-104.7306849,NaN,NaN,Jack Swigert Aerospace Academy,3,Buena Vista Elementary School,NaN
4091077,400000.0,2021-03-26,9253 Timberlake LP,80927,1932.0,2951.0,38.9276876,-104.65539890000001,Discovery High School,NaN,Panorama Middle School,3,Turman Elementary School,NaN
9067342,400000.0,2021-03-19,7045 Boreal DR,80915,1910.0,5000.0,38.8440825,-104.69591899999999,Harrison High School,NaN,Jenkins Middle School,3,James Irwin Charter Academy,NaN
9144417,400000.0,2021-03-22,1014 N Cedar ST,80903,1324.0,6600.0,38.847865,-104.80486640000001,Rampart High School,NaN,Watson Junior High School,2,Mesa Elementary School,NaN
2555701,400000.0,2021-03-15,2135 Picket PL,80918,3042.0,9000.0,38.9078881,-104.7873511,Mesa Ridge High School,NaN,Mann Middle School,2,Trailblazer Elementary School,NaN
7894779,400000.0,2021-03-19,1005 Mountain View RD,80863,1876.0,23087.0,38.997751,-105.0432986,Vista Ridge High School,NaN,Fountain Middle School,3,Summit Elementary School,NaN
2348091,400000.0,2021-03-17,274 Mitchell AV,80132,2424.0,10968.0,38.8279519,-104.6933364,Liberty High School,NaN,NaN,3,Oak Creek Elementary School,NaN
9899555,400000.0,2021-03-22,14414 Summer Glen GR,80921,2782.0,1900.0,39.0417313,-104.8363945,Power Technical Early College,NaN,Watson Junior High School,4,Monterey Elementary School,NaN
5517473,400000.0,2021-03-16,60 S Circle DR,80421,1140.0,60984.0,38.83153830000001,-104.7758925,Palmer High School,NaN,Fountain Middle School,1,King Elementary School,NaN
7809962,400000.0,2021-03-15,183 Stratmoor DR,80906,2400.0,17775.0,38.7839368,-104.7981099,Doherty High School,NaN,Panorama Middle School,2,Trailblazer Elementary School,NaN
4584711,400400.0,2021-03-17,5422 Hammond DR,80915,1949.0,3825.0,38.8338816,-104.82136340000001,Mesa Ridge High School,NaN,Skyview Middle School,2,Evans International Elementary School,NaN
1069851,400500.0,2021-03-22,7298 New Meadow DR,80923,1602.0,7000.0,38.9345598,-104.69297940000001,Rampart High School,NaN,James Irwin Charter Middle School,3,Soaring Eagles Elementary School,NaN
8542380,401900.0,2021-03-16,5452 Hammond DR,80915,1698.0,3825.0,38.8338816,-104.82136340000001,Doherty High School,NaN,Panorama Middle School,2,Grand Peak Academy,NaN
7335802,403523.0,2021-03-24,5248 Rondo WY,80911,2569.0,11102.0,38.7659613,-104.73010500000001,Widefield High School,NaN,Timberview Middle School,NaN,Ridgeview Elementary School,NaN
4393217,403900.0,2021-03-19,951 Pickfair DR,80915,1698.0,3825.0,38.8338816,-104.82136340000001,Odyssey Early College And Career Options,NaN,West Middle School,NaN,Wildflower Elementary School,NaN
9889617,403900.0,2021-03-09,5423 Hammond DR,80915,1698.0,4049.0,38.8338816,-104.82136340000001,Doherty High School,NaN,The Vanguard School (Middle),NaN,The Vanguard School (Elementary),NaN
2236555,403900.0,2021-03-16,5443 Hammond DR,80915,1698.0,3825.0,38.8338816,-104.82136340000001,Pikes Peak Early College,NaN,Galileo School Of Math And Science,NaN,Evans International Elementary School,NaN
2782977,404536.0,2021-03-10,7621 Red River WY,80222,1762.0,3375.0,38.9252507,-104.68795159999999,Mesa Ridge High School,NaN,NaN,NaN,Adams Elementary School,NaN
5082100,405000.0,2021-03-17,3436 Macgregor DR,80922,2123.0,6969.6,38.8817878,-104.7018088,Mitchell High School,NaN,NaN,NaN,Evans International Elementary School,NaN
4464402,405000.0,2021-03-15,6625 Brook Park DR,80918,2626.0,7000.0,38.9279589,-104.78930179999999,The Vanguard School (High),NaN,Carmel Middle School,NaN,Mountain Vista Community School,NaN
8674165,405000.0,2021-03-15,5778 Vermillion Bluffs DR,80923,2510.0,5584.0,38.9173979,-104.7125161,Simla High School,NaN,NaN,NaN,Grand Peak Academy,NaN
8758926,406100.0,2021-03-19,7015 Bonnie Brae LN,80922,2222.0,11572.0,38.881291,-104.69602259999999,Vista Ridge High School,NaN,James Irwin Charter Middle School,NaN,Mesa Elementary School,NaN
7195382,407500.0,2021-03-24,6172 Cider Mill PL,80925,2482.0,7022.0,38.7423503,-104.6465501,Palmer High School,NaN,North Middle School,NaN,Mesa Elementary School,NaN
6854009,408000.0,2021-03-04,6516 Vedder DR,80925,1949.0,5500.0,38.8338816,-104.82136340000001,Vista Ridge High School,NaN,James Irwin Charter Middle School,NaN,Stratton Meadows Elementary School,NaN
8978253,408577.0,2021-03-19,1783 Peak Prairie LN,80132,1858.0,4745.0,39.0699243,-104.8622879,Palmer High School,NaN,Panorama Middle School,NaN,Woodmen Hills Elementary School,NaN
3226186,409500.0,2021-03-18,6593 Tillamook DR,80925,1949.0,9262.0,38.8338816,-104.82136340000001,Ellicott Senior High School,NaN,West Middle School,2,James Irwin Charter Academy,NaN
4313903,409900.0,2021-03-25,2209 collier AV,80909,1801.0,9000.0,38.8644999,-104.76910620000001,Welte Education Center,NaN,Russell Middle School,1,Coperni 2,2
5184246,410000.0,2021-03-24,2020 Seven Arrow DR,80915,1918.0,8659.0,38.8611077,-104.7262772,Liberty High School,NaN,Challenger Middle School,3,NaN,1
7684105,410000.0,2021-03-23,2351 Vintage DR,80920,2320.0,8250.0,38.94595750000001,-104.78060450000001,Mesa Ridge High School,NaN,Jenkins Middle School,3,Heritage Elementary School,3
7182672,410000.0,2021-03-24,197 McShane PL,80132,1632.0,22651.2,39.0839125,-104.8712528,Vista Ridge High School,NaN,Janitell Junior High School,4,Grand Peak Academy,2
2123941,410000.0,2021-03-25,14318 Summer Glen GR,80921,2746.0,1902.0,39.04007900000001,-104.834811,Welte Education Center,NaN,Sproul Junior High School,4,Coperni 2,4
8923535,411000.0,2021-03-16,11129 Tiffin DR,80925,1698.0,6600.0,38.8338816,-104.82136340000001,Swallows Charter Academy High School,NaN,NaN,2,NaN,NaN
1282106,411000.0,2021-03-22,5390 E Kensington AV,80104,1358.0,5793.0,39.3635537,-104.8064074,NaN,NaN,Falcon Middle School,4,Sand Creek International Elementary School,2
7310832,412000.0,2021-03-15,7014 Dutch LP,80925,3020.0,7328.0,38.7299032,-104.67023780000001,Cheyenne Mountain High School,NaN,Jack Swigert Aerospace Academy,3,Grand Peak Academy,3
1201369,412500.0,2021-03-22,5435 Standard DR,80922,2709.0,5508.0,38.9103935,-104.687731,NaN,NaN,Skyview Middle School,3,French Elementary School,3
9592379,414072.0,2021-03-16,7609 Red River WY,80923,1854.0,3825.0,38.9252507,-104.68795159999999,NaN,NaN,James Irwin Charter Middle School,3,Wildflower Elementary School,4
4592395,415000.0,2021-03-23,4033 E Darby CR,80907,2093.0,10700.0,38.89078,-104.8407667,NaN,NaN,Janitell Junior High School,3,Rudy Elementary School,2
1322635,415000.0,2021-03-18,6035 Ursa LN,80919,1700.0,5968.0,38.9196703,-104.8364099,NaN,NaN,Janitell Junior High School,4,Carver Elementary School,4
2935608,415000.0,2021-03-15,3440 W Dakota AV,80219,1369.0,6969.6,38.7973149,-104.77338950000001,NaN,NaN,Russell Middle School,NaN,Evans International Elementary School,1
2407628,416000.0,2021-03-17,6243 Pilgrimage RD,80925,2253.0,5275.0,38.7420036,-104.6419857,NaN,NaN,Sproul Junior High School,3,Rogers Elementary School,NaN
2851729,416500.0,2021-03-16,11521 Avena RD,80831,2723.0,10156.0,38.94877210000001,-104.6140621,NaN,NaN,NaN,3,Sunrise Elementary School,3
8401625,417000.0,2021-03-12,10179 Seawolf DR,80925,3466.0,5500.0,38.736118,-104.6382376,NaN,NaN,Fountain Middle School,3,Evans International Elementary School,NaN
2434037,417500.0,2021-03-22,857 Circle RD,80133,1520.0,12400.0,39.1010901,-104.8753578,NaN,NaN,John Wesley Powell Middle School,4,Queen Palmer Elementary School,4
6876750,418000.0,2021-03-19,9493 Timberlake LP,80927,2300.0,3098.0,38.9273813,-104.6540459,NaN,NaN,Fountain Middle School,3,French Elementary School,NaN
7909514,420000.0,2021-03-18,6722 Mandan DR,80925,2482.0,5840.0,38.734782,-104.648739,NaN,NaN,Panorama Middle School,3,NaN,NaN
3502801,421000.0,2021-03-18,1007 N Arcadia ST,80903,1338.0,5000.0,38.8477048,-104.8083223,NaN,NaN,Janitell Junior High School,2,NaN,3
9965406,421000.0,2021-03-05,6542 Tillamook DR,80925,3159.0,6600.0,38.8338816,-104.82136340000001,NaN,NaN,Panorama Middle School,2,NaN,NaN
2760866,422000.0,2021-03-19,7920 Tennis LN,80951,2829.0,5500.0,38.8632108,-104.6802598,NaN,NaN,Sabin Middle School,3,NaN,2
5307913,422000.0,2021-03-17,7437 Benecia DR,80817,2619.0,4409.0,38.67178699999999,-104.690587,NaN,NaN,Janitell Junior High School,2,NaN,2
1373207,423241.0,2021-03-24,7439 Sun Chaser HT,80922,1792.0,2384.0,Nan,,NaN,NaN,W H Heaton Middle School,2,NaN,NaN
2465868,425000.0,2021-03-25,6133 Farmstead PL,80925,3120.0,5617.0,38.7436869,-104.6366699,NaN,NaN,Liberty Point International School,3,NaN,NaN
5628397,425000.0,2021-03-19,5165 Bluestem DR,80917,2448.0,8280.0,38.8992139,-104.7312898,NaN,NaN,Jack Swigert Aerospace Academy,2,NaN,4
4395535,425000.0,2021-03-22,7673 Safari CR,80920,2573.0,8175.0,38.94344,-104.7698013,NaN,4,Horizon Middle School,3,NaN,3
2303572,425000.0,2021-03-19,1131 Park View RD,80863,1534.0,16552.8,38.9977046,-105.0409243,NaN,3,Jack Swigert Aerospace Academy,3,NaN,2
5594623,425000.0,2021-03-19,8364 Grand Peak Summit VW,80920,2723.0,2701.0,38.9529291,-104.7373757,NaN,4,Fountain Middle School,4,NaN,3
5504993,425000.0,2021-03-12,9728 Aberdale CT,80831,1744.0,11241.0,38.97242809999999,-104.6258371,NaN,3,Panorama Middle School,3,NaN,3
6443923,425000.0,2021-03-15,807 MARINE CORPS DR,80132,2584.0,2438.0,39.05844860000001,-104.839924,NaN,4,Skyview Middle School,4,NaN,4
6900913,425000.0,2021-03-19,3573 Lakemoor DR,80816,2100.0,217800.0,38.7299328,-105.25742379999998,NaN,1,Russell Middle School,NaN,NaN,1
2397783,425000.0,2021-03-16,6794 Mandan DR,80925,2728.0,5500.0,38.733918,-104.65019000000001,NaN,2,Russell Middle School,3,NaN,NaN
4106640,425000.0,2021-03-23,28211 Highway 96 HW,81253,3470.0,3397680.0,38.2453268,-105.0532601,NaN,NaN,Fox Meadow Middle School,NaN,NaN,NaN
8035112,426000.0,2021-03-26,5205 Sodbuster TR,80917,2634.0,12900.0,38.8917618,-104.73147209999999,NaN,2,NaN,1,NaN,4
4223477,426000.0,2021-03-10,6240 Decker DR,80925,2448.0,5500.0,38.7420635,-104.63029909999999,NaN,2,Horizon Middle School,3,NaN,NaN
8989737,426500.0,2021-03-24,285 Brook Ridge AV,80133,1632.0,6660.0,39.1111187,-104.90676780000001,NaN,5,Fountain Middle School,4,NaN,3
3217797,427000.0,2021-03-22,2810 Flintridge DR,80918,3300.0,15100.0,38.8964556,-104.77274129999999,NaN,2,NaN,2,NaN,3
6006360,427500.0,2021-03-23,6112 Rocking Chair LN,80925,2800.0,6910.0,38.7439888,-104.6343017,NaN,2,NaN,3,NaN,NaN
1035480,428000.0,2021-03-19,1498 W Costilla ST,80905,2353.0,5614.88,38.8271953,-104.8491786,NaN,NaN,NaN,3,NaN,3
6590653,430000.0,2021-03-23,6923 Edinborough DR,80922,2164.0,0.13,38.8801327,-104.6978906,NaN,2,NaN,3,NaN,4
