MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq Ft,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank,dollar/sqft,Walk Score
4057889,385000.0,2021-01-04,9713 Fleece Flower WY,80831,3088.0,7219.0,38.9730365,-104.6056957,Vista Ridge High School,3.0,Horizon Middle School,3.0,James Irwin Charter Academy,3.0,124.6761658031088,10
2460679,387000.0,2021-01-04,739 S Lone Cowboy DR,81007,1965.0,54885.6,38.3159909,-104.805826,Mitchell High School,2.0,Prairie View Middle School,2.0,Buena Vista Elementary School,3.0,196.94656488549617,1
5093196,387000.0,2021-01-08,4716 Skywriter CR,80922,2319.0,8034.0,38.9010985,-104.7147488,Nikola Tesla Education Opportunity Center,2.0,North Middle School,3.0,Taylor Elementary School,2.0,166.88227684346703,36
3699963,388000.0,2021-01-08,7844 Black Walnut DR,80920,3077.0,5369.0,38.94482989999999,-104.7438221,Falcon High School,4.0,,3.0,Columbine Elementary School,3.0,126.09684757881053,24
1159891,390000.0,2021-01-06,6230 Poudre WY,80923,2221.0,6825.0,38.9214744,-104.7112403,Pueblo West High School,3.0,Watson Junior High School,3.0,Grand Mountain School,4.0,175.59657811796487,22
6909530,390000.0,2021-01-08,2516 Equine CT,80922,2636.0,5716.0,38.8697998,-104.6890618,Sand Creek High School,2.0,Skyview Middle School,3.0,,4.0,147.95144157814872,15
7667507,390000.0,2021-01-07,7357 Weatherwood DR,80927,2229.0,4725.0,38.93518900000001,-104.6581572,Liberty High School,3.0,Jack Swigert Aerospace Academy,3.0,Evans International Elementary School,,174.9663526244953,0
4295740,394000.0,2021-01-04,2060 Rimwood DR,80918,1756.0,9057.0,38.8911303,-104.7884908,Vista Ridge High School,3.0,Galileo School Of Math And Science,2.0,Belle Creek Charter School,3.0,224.373576309795,6
6246979,395000.0,2021-01-06,7930 Summit Ridge PL,80920,1961.0,5244.0,38.946912,-104.7871232,Power Technical Early College,2.0,Falcon Middle School,3.0,Taylor Elementary School,3.0,201.4278429372769,44
1152866,395000.0,2021-01-08,1006 North Star DR,80905,1529.0,7700.0,38.8106905,-104.8469896,Vista Ridge High School,5.0,Sky View Middle School,5.0,,4.0,258.3387835186396,38
4713684,400000.0,2021-01-05,4339 Apache Plume DR,80920,2608.0,5525.0,38.9628784,-104.746511,Launch High School,4.0,Skyview Middle School,4.0,French Elementary School,4.0,153.37423312883436,50
5789850,406000.0,2021-01-08,809 Regent CT,80817,2739.0,10245.0,38.7040611,-104.6926057,Aspen Valley Campus,1.0,Jenkins Middle School,3.0,Grand Peak Academy,2.0,148.22928075940123,11
4972547,407000.0,2021-01-08,6657 Lucky Star LN,80923,1854.0,3764.0,38.9278847,-104.688961,Cheyenne Mountain High School,3.0,Skyview Middle School,3.0,Wilson Elementary School,4.0,219.52535059331177,8
5560162,410000.0,2021-01-04,8535 Vanderwood RD,80908,2621.0,6311.0,38.9537468,-104.6988133,Liberty High School,3.0,Horizon Middle School,4.0,Audubon Elementary School,2.0,156.42884395268982,4
4705393,410000.0,2021-01-05,6623 Kari CT,80915,2727.0,8295.0,38.8671189,-104.7055904,Welte Education Center,2.0,Skyview Middle School,3.0,Bennett Ranch Elementary School,4.0,150.34836817015034,42
9336965,411000.0,2021-01-04,5627 Spoked Wheel DR,80923,2584.0,12632.4,38.9315976,-104.7269151,Vista Ridge High School,3.0,Mann Middle School,3.0,Cedar Ridge Elementary School,3.0,159.05572755417955,34
9379713,412000.0,2021-01-07,6840 Dauntless CT,80919,2198.0,11822.18,38.9304646,-104.8230038,Vista Ridge High School,4.0,Mountain Ridge Middle School,4.0,Odyssey Elementary School,4.0,187.44313011828936,31
1629321,412500.0,2021-01-05,4106 Pianta DR,80918,3155.0,11250.0,38.8911604,-104.779123,Power Technical Early College,3.0,Cheyenne Mountain Junior High School,2.0,Prairie Hills Elementary School,3.0,130.7448494453249,8
8116614,414990.0,2021-01-06,12785 Morning Breeze WY,80931,2840.0,6569.0,38.9702223,-104.584321,Vista Ridge High School,3.0,Timberview Middle School,3.0,Ridgeview Elementary School,4.0,146.1232394366197,1
4027149,417888.0,2021-01-08,3210 Greenway PL,80917,2650.0,8700.0,38.8778881,-104.7506811,Civa Charter Academy,2.0,Janitell Junior High School,1.0,Remington Elementary School,2.0,157.69358490566037,57
6031727,419000.0,2021-01-04,8035 Ferguson RD,80831,3012.0,6069.0,38.9491428,-104.5940941,Launch High School,0.0,Skyview Middle School,3.0,Inspiration View Elementary School,3.0,139.11022576361222,18
2054898,419900.0,2021-01-04,9337 Prairie Clover DR,80920,2241.0,7489.0,38.9652275,-104.7477871,Falcon High School,4.0,Timberview Middle School,4.0,,4.0,187.37170905845605,55
4632237,421060.0,2021-01-06,12755 Morning Breeze WY,80931,2482.0,7309.0,38.970114,-104.5852365,Doherty High School,3.0,Horizon Middle School,3.0,Grant Elementary School,4.0,169.64544721998388,1
9383681,423500.0,2021-01-08,4875 Braddock DR,80920,2663.0,7562.0,38.9487677,-104.7361659,Patriot High School,4.0,Jenkins Middle School,4.0,High Plains Elementary School,3.0,159.03116785580173,17
2600887,423638.0,2021-01-07,692 Sage Forest LN,80132,1457.0,4050.0,39.0683125,-104.8122293,Liberty High School,4.0,Eagleview Middle School,4.0,Skyway Park Elementary School,4.0,290.7604667124228,0
2940422,425000.0,2021-01-04,5582 Vermillion Bluffs DR,80923,3440.0,8570.0,38.9126052,-104.7147032,Falcon High School,3.0,Russell Middle School,3.0,Explorer Elementary School,2.0,123.54651162790698,55
2291236,425500.0,2021-01-06,35029 Ford RD,81006,3267.0,119790.0,39.0072913,-104.7474248,Liberty High School,5.0,Falcon Middle School,,Mesa Elementary School,5.0,130.2418120599939,0
2548781,430000.0,2021-01-07,7737 Sandsmere DR,80908,2994.0,5000.0,38.9470303,-104.6745377,Lewis-Palmer High School,3.0,Sabin Middle School,3.0,Ridgeview Elementary School,2.0,143.62057448229794,8
8077152,430000.0,2021-01-04,215 Rutgers PL,80863,2108.0,99752.4,38.9689542,-105.09134,Vista Ridge High School,3.0,Falcon Middle School,3.0,Grand Peak Academy,2.0,203.98481973434536,0
1049532,430000.0,2021-01-04,6170 Castlewood LN,80918,2431.0,11200.0,38.9209948,-104.7956025,Pine Creek High School,2.0,Timberview Middle School,2.0,Remington Elementary School,2.0,176.88194158782395,39
4731556,431000.0,2021-01-07,5912 O'Leary CT,80525,2025.0,6969.6,40.5028994,-105.0715646,Vista Ridge High School,5.0,Falcon Middle School,4.0,Freedom Elementary School,5.0,212.8395061728395,24
9312827,435000.0,2021-01-08,13106 Canyons Edge DR,80921,2340.0,4500.0,39.0226584,-104.8101004,Woodland Park High School,5.0,Timberview Middle School,4.0,Rockrimmon Elementary School,4.0,185.89743589743588,25
2749597,438000.0,2021-01-06,13205 Shoshone ST,80234,1708.0,4794.0,38.8571559,-104.6974057,Aspen Valley Campus,2.0,Discovery Canyon Campus Middle School,3.0,Grant Elementary School,2.0,256.44028103044496,30
5172209,440000.0,2021-01-06,103 Lake CR,80814,2324.0,44431.2,38.7918387,-104.8486781,Colorado Early College Fort Collins,5.0,Skyview Middle School,5.0,Meridian Ranch Elementary School,,189.32874354561102,35
3511957,441000.0,2021-01-04,6732 Knight DR,80918,2291.0,10450.0,38.9293655,-104.7997055,The Classical Academy High School,2.0,Chinook Trail Middle School,,Penrose Elementary School,3.0,192.4923614142296,47
5799071,445000.0,2021-01-04,7269 Thorn Brush WY,80923,2782.0,5000.0,38.9348334,-104.6935342,Power Technical Early College,3.0,,,Woodmen Hills Elementary School,4.0,159.9568655643422,4
7775379,450000.0,2021-01-05,1710 Vickers DR,80918,2487.0,11195.0,38.9169547,-104.7962863,Cheyenne Mountain High School,4.0,Skyview Middle School,,Explorer Elementary School,2.0,180.94089264173704,36
5095994,450000.0,2021-01-06,625 Slocum RD,80930,3097.0,207781.0,38.840886,-104.515553,Aspen Valley Campus,,Woodland Park Middle School,,Meridian Ranch Elementary School,,145.30190506942202,0
2949873,450000.0,2021-01-05,18320 Comanche TR,80817,2990.0,230868.0,38.56507300000001,-104.7128,Vista Ridge High School,,Russell Middle School,,Prairie Hills Elementary School,,150.50167224080266,0
6864936,454313.0,2021-01-04,6268 Ashmore LN,80927,3260.0,14637.0,38.9227633,-104.6543261,Civa Charter Academy,3.0,Webber Middle School,,Antelope Trails Elementary School,,139.35981595092025,0
8063090,459100.0,2021-01-04,10931 Tarbell DR,80925,3184.0,6082.0,38.7438097,-104.6263828,,2.0,The Classical Academy Middle School,,Odyssey Elementary School,,144.1896984924623,1
9151655,460000.0,2021-01-04,2635 Stoneridge DR,80919,2539.0,9471.0,38.9071203,-104.8747192,,4.0,Horizon Middle School,,Chinook Trail Elementary School,5.0,181.17369042930287,20
3802877,465000.0,2021-01-08,17003 Wellington DR,80134,3042.0,6534.0,39.5228512,-104.7930495,Vista Ridge High School,4.0,Cheyenne Mountain Junior High School,,Grand Peak Academy,4.0,152.85996055226823,26
7310328,470000.0,2021-01-05,1762 Willow Park WY,80132,3374.0,9176.0,39.1002755,-104.8595907,Mesa Ridge High School,5.0,,,Gateway Elementary School,4.0,139.30053349140485,27
8070921,473000.0,2021-01-06,12731 Morning Breeze WY,80831,3527.0,7309.37,38.970079,-104.5859908,Colorado Springs Early Colleges,3.0,,,King Elementary School,4.0,134.1083073433513,1
7630442,474000.0,2021-01-04,842 Redemption PT,80905,2603.0,4035.0,38.80699329999999,-104.842239,Chaparral High School,5.0,,,Werner Elementary School,4.0,182.09757971571264,54
8316013,475000.0,2021-01-05,10507 Wrangell DR,80924,2482.0,7065.0,38.9828574,-104.7371966,Palmer Ridge High School,5.0,,,The Classical Academy Charter,5.0,191.37792103142627,4
9133696,475000.0,2021-01-08,3710 Pony Tracks DR,80922,4067.0,10752.0,38.8852726,-104.7082786,Falcon High School,2.0,,,Evans International Elementary School,4.0,116.79370543398082,46
9042849,475000.0,2021-01-06,395 Oxbow DR,80132,3132.0,5929.0,39.06293170000001,-104.8338107,Cheyenne Mountain High School,4.0,,,Canon Elementary School,4.0,151.6602809706258,14
1286787,480000.0,2021-01-04,14686 Blue Wings WY,80921,3348.0,8646.0,39.0446581,-104.840512,Pine Creek High School,5.0,,,,4.0,143.36917562724014,4
3350344,485000.0,2021-01-08,817 Spectrum LP,80921,3333.0,5519.0,39.024914,-104.812404,Sand Creek High School,5.0,,,High Plains Elementary School,4.0,145.51455145514552,30
6082838,500000.0,2021-01-08,10255 Heritage Park TR,80831,2742.0,217800.0,38.9801793,-104.5212494,Lewis-Palmer High School,3.0,,,Ridgeview Elementary School,4.0,182.34865061998542,0
1154566,500000.0,2021-01-05,8125 Misty Moon DR,80924,3788.0,6000.0,38.950173,-104.70458,The Classical Academy High School,3.0,,,King Elementary School,2.0,131.99577613516368,2
8345006,506888.0,2021-01-06,5541 Silverstone TE,80919,3364.0,4804.0,38.91209620000001,-104.8648913,The Classical Academy High School,4.0,,,,5.0,150.68014268727705,22
8647948,515000.0,2021-01-05,7345 Sand Trap DR,80925,3168.0,27878.0,38.7256632,-104.6527015,Falcon High School,2.0,,,Prairie Heights Elementary School,3.0,162.56313131313132,0
9114159,536560.0,2021-01-05,6324 Knapp DR,80924,3094.0,9969.0,38.9742072,-104.7192018,Vista Ridge High School,4.0,,,,4.0,173.41952165481578,0
4175769,550000.0,2021-01-04,4670 Centauri RD,80919,4020.0,11529.0,38.9042969,-104.8664865,Colorado Springs Early Colleges,4.0,,,Inspiration View Elementary School,5.0,136.81592039800995,35
2120941,550000.0,2021-01-05,334 Winding Meadow WY,80132,3545.0,23000.0,39.0946378,-104.8343123,Mesa Ridge High School,4.0,,,,2.0,155.148095909732,12
5748004,550000.0,2021-01-06,284 Commanche RD,81252,2908.0,661240.8,38.8084851,-104.8368035,Liberty High School,5.0,,,Grand Mountain School,4.0,189.1334250343879,61
3420040,556000.0,2021-01-06,8056 Old Exchange DR,80920,4401.0,11458.0,38.9528471,-104.7633745,Colorado Springs Early Colleges,4.0,,,,4.0,126.33492388093615,34
9170316,558775.0,2021-01-06,3270 Red Cavern RD,80908,3748.0,7200.0,38.9914435,-104.7713206,Lewis-Palmer High School,5.0,,,Chipeta Elementary School,5.0,149.08617929562433,0
3228364,559000.0,2021-01-04,316 Gold Claim TE,80905,3843.0,12963.0,38.8288448,-104.850638,Cheyenne Mountain High School,,,,Cherokee Trail Elementary School,3.0,145.45927660681758,20
7300723,560000.0,2021-01-08,388 Valley Of The Sun DR,80440,1784.0,40075.0,39.247731,-106.09724,Rampart High School,,,,Lewis-Palmer Elementary School,,313.9013452914798,0
2161871,561000.0,2021-01-04,190 Ute RD,80816,3760.0,69260.4,38.9184176,-105.210545,Pine Creek High School,,,,Meridian Ranch Elementary School,2.0,149.20212765957447,0
4317530,565000.0,2021-01-08,1760 Smoke Ridge DR,80919,4271.0,10416.0,38.9279754,-104.8591664,Zebulon Pike,4.0,,,Skyway Park Elementary School,2.0,132.2875204870054,33
7212737,569250.0,2021-01-04,9220 Allana CT,80920,3837.0,12597.0,38.966259,-104.7791002,,4.0,,,Chinook Trail Elementary School,4.0,148.3580922595778,42
4734761,570000.0,2021-01-08,15795 Candle Creek DR,80132,4004.0,9375.0,39.0638702,-104.8314851,,4.0,,,Remington Elementary School,4.0,142.35764235764236,9
9105673,575000.0,2021-01-06,600 El Paso RD,80133,4548.0,23247.0,38.8602421,-104.8119691,,1.0,,,Bear Creek Elementary School,4.0,126.42919964819701,57
3950204,598900.0,2021-01-05,122 N 7th ST,80905,2598.0,3990.0,38.8365914,-104.8374131,Civa Charter Academy,3.0,,,Antelope Trails Elementary School,3.0,230.52347959969208,57
9468134,600000.0,2021-01-07,250 Lost Creek WY,80132,4106.0,17816.04,39.10363359999999,-104.8318499,Village High School,5.0,,,The Classical Academy Charter,4.0,146.12761811982466,0
2631674,615000.0,2021-01-08,1901 Parkview BL,80905,3238.0,16000.0,38.8132482,-104.8551758,Lewis-Palmer High School,5.0,,,Peyton Elementary School,5.0,189.93205682520073,8
9502834,620000.0,2021-01-05,1905 Mesa RD,80904,2921.0,22142.0,38.8594773,-104.8477463,Community Prep Charter School,3.0,,,Grand Peak Academy,4.0,212.25607668606642,14
3304328,624000.0,2021-01-05,540 Black Bear TR,80863,3306.0,17119.0,38.9865001,-105.05886940000002,Palmer High School,3.0,,,Chipeta Elementary School,2.0,188.74773139745918,24
1210365,637076.0,2021-01-08,1949 Canyonpoint LN,80108,3476.0,4225.0,39.0092474,-104.7983295,Palmer Ridge High School,5.0,,,Sunrise Elementary School,4.0,183.27848101265823,35
1062358,640452.0,2021-01-04,4958 Janga DR,80924,4389.0,10056.0,38.9803587,-104.7336497,Cheyenne Mountain High School,4.0,,,Ranch Creek Elementary,5.0,145.92207792207793,8
4725073,660000.0,2021-01-04,335 Cheshire CT,80906,4237.0,15455.09,38.763508,-104.8242692,Coronado High School,2.0,,,Chipeta Elementary School,5.0,155.77059240028322,13
4957869,670000.0,2021-01-08,15612 Colorado Central WY,80132,3960.0,10467.0,39.0577327,-104.8264464,Woodland Park High School,,,,Monument Charter Academy,4.0,169.1919191919192,12
8259113,680000.0,2021-01-05,6125 Templeton Gap RD,80923,3450.0,213880.0,38.918285,-104.721084,The Classical Academy High School,,,,Skyway Park Elementary School,3.0,197.1014492753623,21
5770989,685000.0,2021-01-08,7146 Bell DR,80920,2880.0,43560.0,38.9352797,-104.7878982,Liberty High School,,,,Academy Endeavour Elementary School,3.0,237.84722222222223,30
7031746,715000.0,2021-01-07,50 Ravenglass WY,80906,4679.0,13318.0,38.7493971,-104.8318271,Harrison High School,,,,Mountain View Elementary School,5.0,152.81042957896986,2
5813721,735000.0,2021-01-04,5750 Gladstone ST,80906,2993.0,11425.0,38.7459904,-104.8358191,,,,,Buena Vista Elementary School,5.0,245.57300367524223,0
6665602,760000.0,2021-01-04,16435 Fairchild AV,80132,3169.0,223027.0,39.070669,-104.876441,,,,,,4.0,239.82328810350268,5
6433538,795000.0,2021-01-04,3129 Soaring Eagle LN,80109,4303.0,18557.0,38.850535,-104.7037581,,,,,Summit Elementary School,2.0,184.75482221705786,32
3296586,807903.0,2021-01-05,907 Graywoods TE,80132,4004.0,14296.0,38.8338816,-104.8213634,,,,,Trailblazer Elementary School,,201.77397602397602,74
3553464,845000.0,2021-01-04,13025 Falcon HW,80831,2733.0,1701018.0,38.923717,-104.584922,,,,,Academy International Elementary School,3.0,309.1840468349799,0
8705838,890000.0,2021-01-07,1303 Old Cedar CV,80132,5292.0,44431.0,39.1192908,-104.8519861,,,,,Bear Creek Elementary School,4.0,168.17838246409676,0
1517183,950000.0,2021-01-08,510 Bewick PT,80906,5319.0,28590.0,38.780893,-104.855526,,,,,Steele Elementary School,,178.60500094002631,3
8079665,950000.0,2021-01-06,9958 Highway 78 HW,81023,3400.0,2520382.0,38.0180491,-105.0490402,,,,,Buena Vista Elementary School,,279.4117647058824,0
9327851,975000.0,2021-01-05,3015 Blodgett DR,80919,5287.0,22382.0,38.95258,-104.8824506,,,,,Lewis-Palmer Elementary School,,184.4146018536032,0
8299280,1098000.0,2021-01-07,19858 Kershaw CT,80132,6700.0,108900.0,39.1280845,-104.7909753,,,,,Gold Camp Elementary School,,163.88059701492537,0
5657833,1150000.0,2021-01-05,4430 Monitor Rock LN,80904,8393.0,32480.0,38.8825388,-104.9088357,,,,,Academy For Advanced And Creative Learning,,137.0189443583939,0
9557585,1300000.0,2021-01-05,200 Eagles Perch PL,80863,7957.0,25787.52,38.9880943,-105.0396231,,,,,Gateway Elementary School,,163.37815759708434,13
5140234,100000.0,2021-01-11,3405 Rebecca LN #C,80917,862.0,330.0,38.8794309,-104.764663,,,,,The Da Vinci Academy School,,116.0092807424594,47
2781049,105000.0,2021-01-08,3475 Rebecca LN #F,80917,862.0,393.0,38.87895400000001,-104.763257,,,,,Chinook Trail Elementary School,,121.80974477958236,28
2567253,115000.0,2021-01-08,645 J AV,80828,1680.0,6969.6,38.8808144,-104.8314979,,,,,Cheyenne Mountain Elementary School,,68.45238095238095,14
7782567,132000.0,2021-01-01,24975 Ben Kelly RD,80106,4071.0,262231.0,39.2302835,-104.6386424,,,,,Antelope Trails Elementary School,,32.424465733235074,0
4470146,181000.0,2021-01-07,1723 Lynwood LN,81005,960.0,6600.0,38.2369237,-104.6538857,,,,,Scott Elementary School,,188.54166666666666,42
2606087,200000.0,2021-01-11,4545 N Carefree CR,80917,995.0,591.0,38.88620299999999,-104.741575,,,,,High Plains Elementary School,,201.00502512562815,44
3478190,200000.0,2021-01-08,32 STOVEL CR,80916,985.0,1176.0,38.8331353,-104.7432509,,,,,Cheyenne Mountain Elementary School,,203.0456852791878,38
2695826,226000.0,2021-01-08,175 W Cheyenne RD #132,80906,832.0,302.0,38.8055658,-104.8304666,,,,,Cheyenne Mountain Elementary School,,271.63461538461536,63
4208373,229500.0,2021-01-07,5378 Palomino Ranch PT #203,80922,1063.0,0.0,38.90776,-104.7153838,,,,,Bear Creek Elementary School,,215.898400752587,57
2981823,240000.0,2021-01-11,1297 Vondelpark DR #C,80907,992.0,501.0,38.8883332,-104.8467198,,,,,McAuliffe Elementary,,241.93548387096774,46
2818702,240000.0,2021-01-08,269 W Spaulding AV,81007,1956.0,16988.4,38.3347784,-104.752299,,,,1.0,Coperni 2,,122.69938650306749,24
3919066,250000.0,2021-01-11,7004 Ash Creek HT #103,80922,979.0,508.0,38.8960315,-104.7002423,,,,3.0,,,255.3626149131767,13
6626354,258000.0,2021-01-07,4049 Valley DR,81008,2334.0,7590.0,38.31493830000001,-104.6374897,,,,2.0,Falcon Elementary School Of Technology,,110.53984575835476,34
3137260,265000.0,2021-01-08,2628 Green Ridge DR,80907,1728.0,7000.0,38.86987,-104.8346679,,,,3.0,Lewis-Palmer Elementary School,,153.3564814814815,28
7332885,275000.0,2021-01-11,104 Larch DR,80911,1440.0,6400.0,38.7613175,-104.7497468,,,,,,,190.97222222222223,24
1655309,275000.0,2021-01-06,7657 Sandy Springs PT,80817,1624.0,2106.0,38.713766,-104.688243,,,,3.0,,,169.33497536945814,28
5681007,277000.0,2021-01-11,600 Wheat Field RD,80817,1548.0,8274.0,38.6902956,-104.6902822,,,,2.0,,,178.9405684754522,16
5550422,279900.0,2021-01-07,40 MacAlester RD,81001,1920.0,10411.0,44.93427090000001,-93.1670354,,,,,,,145.78125,77
9989297,285000.0,2021-01-08,3025 Pinnacle DR,80910,1138.0,10766.0,38.7972095,-104.7707699,,,,,,,250.43936731107206,45
5719121,289000.0,2021-01-08,5036 Old Fountain BL,80916,1306.0,17900.0,38.8104397,-104.7342063,,,Liberty Point International School,1.0,,,221.2863705972435,21
9221688,292000.0,2021-01-11,4973 Pearl Kite VW,80916,1561.0,1013.0,38.786401,-104.736701,,4.0,Skyview Middle School,4.0,,,187.05957719410634,15
7970371,292500.0,2021-01-11,6232 Sierra Grande PT,80923,1396.0,1275.0,38.9254481,-104.7119107,,3.0,W H Heaton Middle School,3.0,,,209.52722063037248,40
9972905,295000.0,2021-01-11,1552 Chadwick DR,80906,931.0,6400.0,38.7625936,-104.769072,,1.0,Holmes Middle School,,,,316.8635875402793,1
8462280,295000.0,2021-01-11,6220 Cedar Park GR,80923,1348.0,950.0,38.920801,-104.740444,,2.0,Sproul Junior High School,3.0,,,218.84272997032642,20
8414137,297500.0,2021-01-08,4625 Wildcat CT,80916,1200.0,7064.0,38.8047529,-104.7386268,James Irwin Charter High School,1.0,,1.0,,,247.91666666666666,38
4047510,300000.0,2021-01-05,7311 Colonial CT,80817,1437.0,6996.0,38.7319637,-104.6911478,Vista Ridge High School,2.0,Janitell Junior High School,3.0,,,208.76826722338205,4
8984133,301000.0,2021-01-08,422 Aspen DR,80911,1169.0,11300.0,38.7494597,-104.7342519,Discovery High School,2.0,Fountain Middle School,2.0,,,257.4850299401198,34
